subject_id,has_roi_file,atlas,file_path
50493,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050493_rois_ho.1D
50494,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050494_rois_ho.1D
50496,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050496_rois_ho.1D
50497,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050497_rois_ho.1D
50498,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050498_rois_ho.1D
50499,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050499_rois_ho.1D
50500,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050500_rois_ho.1D
50502,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050502_rois_ho.1D
50503,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050503_rois_ho.1D
50504,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050504_rois_ho.1D
50505,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050505_rois_ho.1D
50507,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050507_rois_ho.1D
50514,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050514_rois_ho.1D
50515,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050515_rois_ho.1D
50516,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050516_rois_ho.1D
50518,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050518_rois_ho.1D
50519,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050519_rois_ho.1D
50520,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050520_rois_ho.1D
50521,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050521_rois_ho.1D
50524,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050524_rois_ho.1D
50525,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050525_rois_ho.1D
50526,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050526_rois_ho.1D
50527,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050527_rois_ho.1D
50528,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050528_rois_ho.1D
50529,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050529_rois_ho.1D
50530,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050530_rois_ho.1D
50532,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\USM_0050532_rois_ho.1D
50551,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050551_rois_ho.1D
50552,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050552_rois_ho.1D
50553,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050553_rois_ho.1D
50554,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050554_rois_ho.1D
50555,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050555_rois_ho.1D
50556,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050556_rois_ho.1D
50557,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050557_rois_ho.1D
50558,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050558_rois_ho.1D
50559,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050559_rois_ho.1D
50560,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050560_rois_ho.1D
50561,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050561_rois_ho.1D
50562,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050562_rois_ho.1D
50563,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050563_rois_ho.1D
50564,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050564_rois_ho.1D
50566,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050566_rois_ho.1D
50567,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050567_rois_ho.1D
50568,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050568_rois_ho.1D
50569,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050569_rois_ho.1D
50570,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050570_rois_ho.1D
50571,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050571_rois_ho.1D
50572,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050572_rois_ho.1D
50573,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050573_rois_ho.1D
50574,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050574_rois_ho.1D
50575,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050575_rois_ho.1D
50576,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050576_rois_ho.1D
50577,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050577_rois_ho.1D
50601,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050601_rois_ho.1D
50603,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050603_rois_ho.1D
50604,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050604_rois_ho.1D
50605,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050605_rois_ho.1D
50606,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050606_rois_ho.1D
50607,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050607_rois_ho.1D
50609,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050609_rois_ho.1D
50611,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050611_rois_ho.1D
50612,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050612_rois_ho.1D
50613,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050613_rois_ho.1D
50614,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050614_rois_ho.1D
50616,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050616_rois_ho.1D
50617,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050617_rois_ho.1D
50619,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050619_rois_ho.1D
50620,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050620_rois_ho.1D
50621,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050621_rois_ho.1D
50623,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050623_rois_ho.1D
50624,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050624_rois_ho.1D
50625,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050625_rois_ho.1D
50626,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050626_rois_ho.1D
50627,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050627_rois_ho.1D
50628,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Yale_0050628_rois_ho.1D
50649,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\CMU_a_0050649_rois_ho.1D
50651,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\CMU_b_0050651_rois_ho.1D
50653,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\CMU_a_0050653_rois_ho.1D
50657,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\CMU_b_0050657_rois_ho.1D
50669,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\CMU_b_0050669_rois_ho.1D
50682,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050682_rois_ho.1D
50683,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050683_rois_ho.1D
50685,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050685_rois_ho.1D
50686,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050686_rois_ho.1D
50687,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050687_rois_ho.1D
50688,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050688_rois_ho.1D
50689,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050689_rois_ho.1D
50690,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050690_rois_ho.1D
50691,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050691_rois_ho.1D
50692,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050692_rois_ho.1D
50693,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050693_rois_ho.1D
50694,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050694_rois_ho.1D
50695,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050695_rois_ho.1D
50696,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050696_rois_ho.1D
50697,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050697_rois_ho.1D
50698,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050698_rois_ho.1D
50699,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050699_rois_ho.1D
50700,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050700_rois_ho.1D
50701,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050701_rois_ho.1D
50702,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050702_rois_ho.1D
50703,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050703_rois_ho.1D
50704,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050704_rois_ho.1D
50705,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050705_rois_ho.1D
50706,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050706_rois_ho.1D
50707,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050707_rois_ho.1D
50708,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050708_rois_ho.1D
50709,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050709_rois_ho.1D
50710,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050710_rois_ho.1D
50711,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_1_0050711_rois_ho.1D
50722,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050722_rois_ho.1D
50723,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050723_rois_ho.1D
50724,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050724_rois_ho.1D
50725,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050725_rois_ho.1D
50726,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050726_rois_ho.1D
50727,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050727_rois_ho.1D
50728,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050728_rois_ho.1D
50730,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050730_rois_ho.1D
50731,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050731_rois_ho.1D
50732,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050732_rois_ho.1D
50733,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050733_rois_ho.1D
50735,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050735_rois_ho.1D
50736,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050736_rois_ho.1D
50737,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050737_rois_ho.1D
50738,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050738_rois_ho.1D
50739,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050739_rois_ho.1D
50740,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050740_rois_ho.1D
50741,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050741_rois_ho.1D
50742,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050742_rois_ho.1D
50743,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050743_rois_ho.1D
50745,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050745_rois_ho.1D
50746,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050746_rois_ho.1D
50747,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050747_rois_ho.1D
50748,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050748_rois_ho.1D
50749,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050749_rois_ho.1D
50751,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050751_rois_ho.1D
50752,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050752_rois_ho.1D
50753,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050753_rois_ho.1D
50754,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050754_rois_ho.1D
50755,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050755_rois_ho.1D
50756,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050756_rois_ho.1D
50757,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\Leuven_2_0050757_rois_ho.1D
50772,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050772_rois_ho.1D
50773,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050773_rois_ho.1D
50774,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050774_rois_ho.1D
50775,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050775_rois_ho.1D
50776,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050776_rois_ho.1D
50777,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050777_rois_ho.1D
50778,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050778_rois_ho.1D
50779,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050779_rois_ho.1D
50780,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050780_rois_ho.1D
50781,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050781_rois_ho.1D
50782,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050782_rois_ho.1D
50783,True,HarvardOxford,D:\FGDN_Project\data\raw\abide\roi_timeseries\HarvardOxford\Outputs\cpac\nofilt_noglobal\rois_ho\KKI_0050783_rois_ho.1D
